Date/Heure,Nom,URL,Code HTTP,Erreur,Statut
2025-06-25 10:13:53,CUD,https://www.communaute-urbaine-dunkerque.fr/,200,,UP
2025-06-25 10:13:53,CPLR,http://vm.cplr.fr,502,,DOWN
2025-06-25 10:13:53,CUD,https://www.communaute-urbaine-dunkerque.fr/,200,,UP
2025-06-25 10:13:53,CPLR,http://vm.cplr.fr,502,,DOWN
