Date/Heure,Nom,URL,Code HTTP,Erreur,Statut
2025-06-25 10:19:26,CUD,https://www.communaute-urbaine-dunkerque.fr/,200,,UP
2025-06-25 10:19:26,CPLR,http://vm.cplr.fr,200,,UP
2025-06-25 10:19:26,CUD,https://www.communaute-urbaine-dunkerque.fr/,200,,UP
2025-06-25 10:19:27,CPLR,http://vm.cplr.fr,200,,UP
